ID,Route,Scheduled Launch Time,Actual Launch Time,Arrival Time,Distance Travelled (Km),Energy Consumed (KWh),Launching SOC,Arriving SOC
113,M50,0 days 14:38:00,0 days 14:38:00,0 days 15:59:50,15.877999999999876,29.215520000001717,0.9057,0.697
414,M72,0 days 14:30:00,0 days 14:30:00,0 days 15:59:50,17.482999999999862,32.16871999999963,0.9001,0.6704
314,M23-SBS,0 days 14:40:00,0 days 14:40:00,0 days 16:00:10,15.875999999999863,29.211840000002226,0.9066,0.6979
226,M79-SBS,0 days 14:41:00,0 days 14:41:00,0 days 16:01:00,16.258000000000024,29.91472000000222,0.9023,0.6886
191,M86-SBS,0 days 15:24:00,0 days 15:24:00,0 days 16:01:50,8.978999999999914,16.521360000001295,0.9009,0.7829
377,M8,0 days 14:32:00,0 days 14:32:00,0 days 16:01:50,16.744999999999862,30.810799999999613,0.905,0.6849
242,M60-SBS,0 days 11:51:00,0 days 11:51:00,0 days 16:02:30,59.120000000008446,108.78079999999247,0.9044,0.1274
395,M57,0 days 14:42:00,0 days 14:42:00,0 days 16:02:50,14.266999999999884,26.251279999999703,0.9004,0.7129
65,M14D-SBS,0 days 14:21:00,0 days 14:21:00,0 days 16:04:30,19.46499999999984,35.815600000002675,0.9016,0.6457
50,M14A-SBS,0 days 14:28:00,0 days 14:28:00,0 days 16:05:10,19.12299999999985,35.18632000000015,0.9033,0.652
266,M34-SBS,0 days 14:25:00,0 days 14:25:00,0 days 16:05:10,20.435999999999815,37.60224000000285,0.9025,0.6339
160,M55,0 days 14:10:00,0 days 14:10:00,0 days 16:05:30,19.893999999999842,36.6049600000004,0.9052,0.6437
353,M21,0 days 13:48:00,0 days 13:48:00,0 days 16:06:20,29.16299999999981,53.65992000000327,0.9067,0.5234
304,M34A-SBS,0 days 15:06:00,0 days 15:06:00,0 days 16:06:50,11.076999999999915,20.381679999999772,0.9006,0.755
338,M66,0 days 15:02:00,0 days 15:02:00,0 days 16:07:30,12.791999999999888,23.5372800000003,0.9049,0.7367
192,M86-SBS,0 days 15:30:00,0 days 15:30:00,0 days 16:07:50,8.978999999999914,16.521360000001295,0.9009,0.7829
227,M79-SBS,0 days 14:48:00,0 days 14:48:00,0 days 16:08:00,16.258000000000024,29.91472000000222,0.9023,0.6886
315,M23-SBS,0 days 14:48:00,0 days 14:48:00,0 days 16:08:10,15.875999999999863,29.211840000002226,0.9066,0.6979
166,M12,0 days 14:00:00,0 days 14:00:00,0 days 16:09:00,26.64400000000237,49.02496000000043,0.9038,0.5536
120,M42,0 days 15:23:00,0 days 15:23:00,0 days 16:09:10,7.943999999999953,14.616960000000624,0.9006,0.7962
66,M14D-SBS,0 days 14:28:00,0 days 14:28:00,0 days 16:11:30,19.46499999999984,35.815600000002675,0.9016,0.6457
184,M22,0 days 14:25:00,0 days 14:25:00,0 days 16:11:40,21.183999999999838,38.97856000000082,0.9037,0.6253
193,M86-SBS,0 days 15:35:00,0 days 15:35:00,0 days 16:12:50,8.978999999999914,16.521360000001295,0.9009,0.7829
2,M9,0 days 13:37:00,0 days 13:37:00,0 days 16:13:00,31.811999999999742,58.534080000003925,0.9033,0.4852
339,M66,0 days 15:08:00,0 days 15:08:00,0 days 16:13:30,12.791999999999888,23.5372800000003,0.9049,0.7367
243,M60-SBS,0 days 12:03:00,0 days 12:03:00,0 days 16:14:30,59.120000000008446,108.78079999999247,0.9044,0.1274
415,M72,0 days 14:45:00,0 days 14:45:00,0 days 16:14:50,17.482999999999862,32.16871999999963,0.9001,0.6704
228,M79-SBS,0 days 14:55:00,0 days 14:55:00,0 days 16:15:00,16.258000000000024,29.91472000000222,0.9023,0.6886
316,M23-SBS,0 days 14:55:00,0 days 14:55:00,0 days 16:15:10,15.875999999999863,29.211840000002226,0.9066,0.6979
396,M57,0 days 14:57:00,0 days 14:57:00,0 days 16:17:50,14.266999999999884,26.251279999999703,0.9004,0.7129
194,M86-SBS,0 days 15:40:00,0 days 15:40:00,0 days 16:17:50,8.978999999999914,16.521360000001295,0.9009,0.7829
121,M42,0 days 15:33:00,0 days 15:33:00,0 days 16:19:10,7.943999999999953,14.616960000000624,0.9006,0.7962
67,M14D-SBS,0 days 14:36:00,0 days 14:36:00,0 days 16:19:30,19.46499999999984,35.815600000002675,0.9016,0.6457
114,M50,0 days 14:58:00,0 days 14:58:00,0 days 16:19:50,15.877999999999876,29.215520000001717,0.9057,0.697
51,M14A-SBS,0 days 14:43:00,0 days 14:43:00,0 days 16:20:10,19.12299999999985,35.18632000000015,0.9033,0.652
267,M34-SBS,0 days 14:40:00,0 days 14:40:00,0 days 16:20:10,20.435999999999815,37.60224000000285,0.9025,0.6339
161,M55,0 days 14:25:00,0 days 14:25:00,0 days 16:20:30,19.893999999999842,36.6049600000004,0.9052,0.6437
340,M66,0 days 15:15:00,0 days 15:15:00,0 days 16:20:30,12.791999999999888,23.5372800000003,0.9049,0.7367
378,M8,0 days 14:52:00,0 days 14:52:00,0 days 16:21:50,16.744999999999862,30.810799999999613,0.905,0.6849
305,M34A-SBS,0 days 15:21:00,0 days 15:21:00,0 days 16:21:50,11.076999999999915,20.381679999999772,0.9006,0.755
229,M79-SBS,0 days 15:02:00,0 days 15:02:00,0 days 16:22:00,16.258000000000024,29.91472000000222,0.9023,0.6886
195,M86-SBS,0 days 15:45:00,0 days 15:45:00,0 days 16:22:50,8.978999999999914,16.521360000001295,0.9009,0.7829
317,M23-SBS,0 days 15:03:00,0 days 15:03:00,0 days 16:23:10,15.875999999999863,29.211840000002226,0.9066,0.6979
134,M20,0 days 13:40:00,0 days 13:40:00,0 days 16:24:00,30.21899999999978,55.60296000000336,0.9067,0.5096
68,M14D-SBS,0 days 14:43:00,0 days 14:43:00,0 days 16:26:30,19.46499999999984,35.815600000002675,0.9016,0.6457
244,M60-SBS,0 days 12:15:00,0 days 12:15:00,0 days 16:26:30,59.120000000008446,108.78079999999247,0.9044,0.1274
341,M66,0 days 15:21:00,0 days 15:21:00,0 days 16:26:30,12.791999999999888,23.5372800000003,0.9049,0.7367
196,M86-SBS,0 days 15:50:00,0 days 15:50:00,0 days 16:27:50,8.978999999999914,16.521360000001295,0.9009,0.7829
3,M9,0 days 13:52:00,0 days 13:52:00,0 days 16:28:00,31.811999999999742,58.534080000003925,0.9033,0.4852
230,M79-SBS,0 days 15:08:00,0 days 15:08:00,0 days 16:28:00,16.258000000000024,29.91472000000222,0.9023,0.6886
354,M21,0 days 14:10:00,0 days 14:10:00,0 days 16:28:20,29.16299999999981,53.65992000000327,0.9067,0.5234
122,M42,0 days 15:43:00,0 days 15:43:00,0 days 16:29:10,7.943999999999953,14.616960000000624,0.9006,0.7962
416,M72,0 days 15:00:00,0 days 15:00:00,0 days 16:29:50,17.482999999999862,32.16871999999963,0.9001,0.6704
306,M34A-SBS,0 days 15:29:00,0 days 15:29:00,0 days 16:29:50,11.076999999999915,20.381679999999772,0.9006,0.755
318,M23-SBS,0 days 15:10:00,0 days 15:10:00,0 days 16:30:10,15.875999999999863,29.211840000002226,0.9066,0.6979
185,M22,0 days 14:45:00,0 days 14:45:00,0 days 16:31:40,21.183999999999838,38.97856000000082,0.9037,0.6253
397,M57,0 days 15:12:00,0 days 15:12:00,0 days 16:32:50,14.266999999999884,26.251279999999703,0.9004,0.7129
197,M86-SBS,0 days 15:55:00,0 days 15:55:00,0 days 16:32:50,8.978999999999914,16.521360000001295,0.9009,0.7829
342,M66,0 days 15:28:00,0 days 15:28:00,0 days 16:33:30,12.791999999999888,23.5372800000003,0.9049,0.7367
211,M79-SBS,0 days 15:14:00,0 days 15:14:00,0 days 16:34:00,16.258000000002454,29.91471999999854,0.9025,0.6888
69,M14D-SBS,0 days 14:51:00,0 days 14:51:00,0 days 16:34:30,19.46499999999984,35.815600000002675,0.9016,0.6457
52,M14A-SBS,0 days 14:58:00,0 days 14:58:00,0 days 16:35:10,19.12299999999985,35.18632000000015,0.9033,0.652
162,M55,0 days 14:40:00,0 days 14:40:00,0 days 16:35:30,19.893999999999842,36.6049600000004,0.9052,0.6437
123,M42,0 days 15:51:00,0 days 15:51:00,0 days 16:37:10,7.943999999999953,14.616960000000624,0.9006,0.7962
198,M86-SBS,0 days 16:00:00,0 days 16:00:00,0 days 16:37:50,8.978999999999914,16.521360000001295,0.9009,0.7829
319,M23-SBS,0 days 15:18:00,0 days 15:18:00,0 days 16:38:10,15.875999999999863,29.211840000002226,0.9066,0.6979
245,M60-SBS,0 days 12:27:00,0 days 12:27:00,0 days 16:38:30,59.120000000008446,108.78079999999247,0.9044,0.1274
167,M12,0 days 14:30:00,0 days 14:30:00,0 days 16:39:00,26.64400000000237,49.02496000000043,0.9038,0.5536
343,M66,0 days 15:34:00,0 days 15:34:00,0 days 16:39:30,12.791999999999888,23.5372800000003,0.9049,0.7367
104,M50,0 days 15:18:00,0 days 15:18:00,0 days 16:39:50,15.877999999999872,29.215520000002215,0.9066,0.6979
212,M79-SBS,0 days 15:20:00,0 days 15:20:00,0 days 16:40:00,16.258000000002454,29.91471999999854,0.9025,0.6888
70,M14D-SBS,0 days 14:58:00,0 days 14:58:00,0 days 16:41:30,19.46499999999984,35.815600000002675,0.9016,0.6457
365,M8,0 days 15:12:00,0 days 15:12:00,0 days 16:41:50,16.744999999999862,30.810800000002146,0.9006,0.6805
4,M9,0 days 14:07:00,0 days 14:07:00,0 days 16:43:00,31.811999999999742,58.534080000003925,0.9033,0.4852
268,M34-SBS,0 days 15:03:00,0 days 15:03:00,0 days 16:43:10,20.435999999999815,37.60224000000285,0.9025,0.6339
199,M86-SBS,0 days 16:06:00,0 days 16:06:00,0 days 16:43:50,8.978999999999914,16.521360000001295,0.9009,0.7829
307,M34A-SBS,0 days 15:43:00,0 days 15:43:00,0 days 16:43:50,11.076999999999915,20.381679999999772,0.9006,0.755
417,M72,0 days 15:15:00,0 days 15:15:00,0 days 16:44:50,17.482999999999862,32.16871999999963,0.9001,0.6704
124,M42,0 days 15:59:00,0 days 15:59:00,0 days 16:45:10,7.943999999999953,14.616960000000624,0.9006,0.7962
320,M23-SBS,0 days 15:25:00,0 days 15:25:00,0 days 16:45:10,15.875999999999863,29.211840000002226,0.9066,0.6979
213,M79-SBS,0 days 15:26:00,0 days 15:26:00,0 days 16:46:00,16.258000000002454,29.91471999999854,0.9025,0.6888
344,M66,0 days 15:41:00,0 days 15:41:00,0 days 16:46:30,12.791999999999888,23.5372800000003,0.9049,0.7367
398,M57,0 days 15:27:00,0 days 15:27:00,0 days 16:47:50,14.266999999999884,26.251279999999703,0.9004,0.7129
355,M21,0 days 14:30:00,0 days 14:30:00,0 days 16:48:20,29.16299999999981,53.65992000000327,0.9067,0.5234
200,M86-SBS,0 days 16:11:00,0 days 16:11:00,0 days 16:48:50,8.978999999999914,16.521360000001295,0.9009,0.7829
71,M14D-SBS,0 days 15:06:00,0 days 15:06:00,0 days 16:49:30,19.46499999999984,35.815600000002675,0.9016,0.6457
53,M14A-SBS,0 days 15:13:00,0 days 15:13:00,0 days 16:50:10,19.12299999999985,35.18632000000015,0.9033,0.652
163,M55,0 days 14:55:00,0 days 14:55:00,0 days 16:50:30,19.893999999999842,36.6049600000004,0.9052,0.6437
246,M60-SBS,0 days 12:39:00,0 days 12:39:00,0 days 16:50:30,59.120000000008446,108.78079999999247,0.9044,0.1274
186,M22,0 days 15:05:00,0 days 15:05:00,0 days 16:51:40,21.183999999999838,38.97856000000082,0.9037,0.6253
214,M79-SBS,0 days 15:32:00,0 days 15:32:00,0 days 16:52:00,16.258000000002454,29.91471999999854,0.9025,0.6888
345,M66,0 days 15:47:00,0 days 15:47:00,0 days 16:52:30,12.791999999999888,23.5372800000003,0.9049,0.7367
125,M42,0 days 16:07:00,0 days 16:07:00,0 days 16:53:10,7.943999999999953,14.616960000000624,0.9006,0.7962
321,M23-SBS,0 days 15:33:00,0 days 15:33:00,0 days 16:53:10,15.875999999999863,29.211840000002226,0.9066,0.6979
135,M20,0 days 14:10:00,0 days 14:10:00,0 days 16:54:00,30.21899999999978,55.60296000000336,0.9067,0.5096
201,M86-SBS,0 days 16:17:00,0 days 16:17:00,0 days 16:54:50,8.978999999999914,16.521360000001295,0.9009,0.7829
72,M14D-SBS,0 days 15:13:00,0 days 15:13:00,0 days 16:56:30,19.46499999999984,35.815600000002675,0.9016,0.6457
308,M34A-SBS,0 days 15:57:00,0 days 15:57:00,0 days 16:57:50,11.076999999999915,20.381679999999772,0.9006,0.755
5,M9,0 days 14:22:00,0 days 14:22:00,0 days 16:58:00,31.811999999999742,58.534080000003925,0.9033,0.4852
215,M79-SBS,0 days 15:38:00,0 days 15:38:00,0 days 16:58:00,16.258000000002454,29.91471999999854,0.9025,0.6888
269,M34-SBS,0 days 15:18:00,0 days 15:18:00,0 days 16:58:10,20.435999999999815,37.60224000000285,0.9025,0.6339
346,M66,0 days 15:54:00,0 days 15:54:00,0 days 16:59:30,12.791999999999888,23.5372800000003,0.9049,0.7367
105,M50,0 days 15:38:00,0 days 15:38:00,0 days 16:59:50,15.877999999999872,29.215520000002215,0.9066,0.6979
202,M86-SBS,0 days 16:22:00,0 days 16:22:00,0 days 16:59:50,8.978999999999914,16.521360000001295,0.9009,0.7829
418,M72,0 days 15:30:00,0 days 15:30:00,0 days 16:59:50,17.482999999999862,32.16871999999963,0.9001,0.6704
322,M23-SBS,0 days 15:40:00,0 days 15:40:00,0 days 17:00:10,15.875999999999863,29.211840000002226,0.9066,0.6979
126,M42,0 days 16:15:00,0 days 16:15:00,0 days 17:01:10,7.943999999999953,14.616960000000624,0.9006,0.7962
366,M8,0 days 15:32:00,0 days 15:32:00,0 days 17:01:50,16.744999999999862,30.810800000002146,0.9006,0.6805
247,M60-SBS,0 days 12:51:00,0 days 12:51:00,0 days 17:02:30,59.120000000008446,108.78079999999247,0.9044,0.1274
399,M57,0 days 15:42:00,0 days 15:42:00,0 days 17:02:50,14.266999999999884,26.251279999999703,0.9004,0.7129
216,M79-SBS,0 days 15:44:00,0 days 15:44:00,0 days 17:04:00,16.258000000002454,29.91471999999854,0.9025,0.6888
73,M14D-SBS,0 days 15:21:00,0 days 15:21:00,0 days 17:04:30,19.46499999999984,35.815600000002675,0.9016,0.6457
54,M14A-SBS,0 days 15:28:00,0 days 15:28:00,0 days 17:05:10,19.12299999999985,35.18632000000015,0.9033,0.652
149,M55,0 days 15:10:00,0 days 15:10:00,0 days 17:05:30,19.893999999999835,36.60496000000268,0.9008,0.6393
347,M66,0 days 16:00:00,0 days 16:00:00,0 days 17:05:30,12.791999999999888,23.5372800000003,0.9049,0.7367
203,M86-SBS,0 days 16:28:00,0 days 16:28:00,0 days 17:05:50,8.978999999999914,16.521360000001295,0.9009,0.7829
323,M23-SBS,0 days 15:48:00,0 days 15:48:00,0 days 17:08:10,15.875999999999863,29.211840000002226,0.9066,0.6979
356,M21,0 days 14:50:00,0 days 14:50:00,0 days 17:08:20,29.16299999999981,53.65992000000327,0.9067,0.5234
168,M12,0 days 15:00:00,0 days 15:00:00,0 days 17:09:00,26.64400000000237,49.02496000000043,0.9038,0.5536
127,M42,0 days 16:23:00,0 days 16:23:00,0 days 17:09:10,7.943999999999953,14.616960000000624,0.9006,0.7962
285,M34A-SBS,0 days 16:09:00,0 days 16:09:00,0 days 17:09:50,11.076999999999924,20.38167999999977,0.9009,0.7553
217,M79-SBS,0 days 15:50:00,0 days 15:50:00,0 days 17:10:00,16.258000000002454,29.91471999999854,0.9025,0.6888
204,M86-SBS,0 days 16:33:00,0 days 16:33:00,0 days 17:10:50,8.978999999999914,16.521360000001295,0.9009,0.7829
74,M14D-SBS,0 days 15:28:00,0 days 15:28:00,0 days 17:11:30,19.46499999999984,35.815600000002675,0.9016,0.6457
170,M22,0 days 15:25:00,0 days 15:25:00,0 days 17:11:40,21.18399999999984,38.978560000002915,0.9055,0.627
348,M66,0 days 16:07:00,0 days 16:07:00,0 days 17:12:30,12.791999999999888,23.5372800000003,0.9049,0.7367
6,M9,0 days 14:37:00,0 days 14:37:00,0 days 17:13:00,31.811999999999742,58.534080000003925,0.9033,0.4852
248,M60-SBS,0 days 13:03:00,0 days 13:03:00,0 days 17:14:30,59.120000000008446,108.78079999999247,0.9044,0.1274
419,M72,0 days 15:45:00,0 days 15:45:00,0 days 17:14:50,17.482999999999862,32.16871999999963,0.9001,0.6704
324,M23-SBS,0 days 15:55:00,0 days 15:55:00,0 days 17:15:10,15.875999999999863,29.211840000002226,0.9066,0.6979
286,M34A-SBS,0 days 16:15:00,0 days 16:15:00,0 days 17:15:50,11.076999999999924,20.38167999999977,0.9009,0.7553
218,M79-SBS,0 days 15:56:00,0 days 15:56:00,0 days 17:16:00,16.258000000002454,29.91471999999854,0.9025,0.6888
205,M86-SBS,0 days 16:39:00,0 days 16:39:00,0 days 17:16:50,8.978999999999914,16.521360000001295,0.9009,0.7829
128,M42,0 days 16:31:00,0 days 16:31:00,0 days 17:17:10,7.943999999999953,14.616960000000624,0.9006,0.7962
327,M66,0 days 16:12:00,0 days 16:12:00,0 days 17:17:30,12.79199999999988,23.537280000001758,0.9056,0.7375
379,M57,0 days 15:57:00,0 days 15:57:00,0 days 17:17:50,14.266999999999882,26.251280000000897,0.9007,0.7132
75,M14D-SBS,0 days 15:35:00,0 days 15:35:00,0 days 17:18:30,19.46499999999984,35.815600000002675,0.9016,0.6457
106,M50,0 days 15:58:00,0 days 15:58:00,0 days 17:19:50,15.877999999999872,29.215520000002215,0.9066,0.6979
55,M14A-SBS,0 days 15:43:00,0 days 15:43:00,0 days 17:20:10,19.12299999999985,35.18632000000015,0.9033,0.652
270,M34-SBS,0 days 15:40:00,0 days 15:40:00,0 days 17:20:10,20.435999999999815,37.60224000000285,0.9025,0.6339
150,M55,0 days 15:25:00,0 days 15:25:00,0 days 17:20:30,19.893999999999835,36.60496000000268,0.9008,0.6393
206,M86-SBS,0 days 16:44:00,0 days 16:44:00,0 days 17:21:50,8.978999999999914,16.521360000001295,0.9009,0.7829
367,M8,0 days 15:52:00,0 days 15:52:00,0 days 17:21:50,16.744999999999862,30.810800000002146,0.9006,0.6805
219,M79-SBS,0 days 16:02:00,0 days 16:02:00,0 days 17:22:00,16.258000000002454,29.91471999999854,0.9025,0.6888
325,M23-SBS,0 days 16:03:00,0 days 16:03:00,0 days 17:23:10,15.875999999999863,29.211840000002226,0.9066,0.6979
328,M66,0 days 16:18:00,0 days 16:18:00,0 days 17:23:30,12.79199999999988,23.537280000001758,0.9056,0.7375
136,M20,0 days 14:40:00,0 days 14:40:00,0 days 17:24:00,30.21899999999978,55.60296000000336,0.9067,0.5096
129,M42,0 days 16:39:00,0 days 16:39:00,0 days 17:25:10,7.943999999999953,14.616960000000624,0.9006,0.7962
76,M14D-SBS,0 days 15:42:00,0 days 15:42:00,0 days 17:25:30,19.46499999999984,35.815600000002675,0.9016,0.6457
249,M60-SBS,0 days 13:15:00,0 days 13:15:00,0 days 17:26:30,59.120000000008446,108.78079999999247,0.9044,0.1274
207,M86-SBS,0 days 16:50:00,0 days 16:50:00,0 days 17:27:50,8.978999999999914,16.521360000001295,0.9009,0.7829
287,M34A-SBS,0 days 16:27:00,0 days 16:27:00,0 days 17:27:50,11.076999999999924,20.38167999999977,0.9009,0.7553
7,M9,0 days 14:52:00,0 days 14:52:00,0 days 17:28:00,31.811999999999742,58.534080000003925,0.9033,0.4852
220,M79-SBS,0 days 16:08:00,0 days 16:08:00,0 days 17:28:00,16.258000000002454,29.91471999999854,0.9025,0.6888
357,M21,0 days 15:10:00,0 days 15:10:00,0 days 17:28:20,29.16299999999981,53.65992000000327,0.9067,0.5234
329,M66,0 days 16:23:00,0 days 16:23:00,0 days 17:28:30,12.79199999999988,23.537280000001758,0.9056,0.7375
400,M72,0 days 16:00:00,0 days 16:00:00,0 days 17:29:50,17.482999999999855,32.16872000000244,0.9002,0.6704
326,M23-SBS,0 days 16:10:00,0 days 16:10:00,0 days 17:30:10,15.875999999999863,29.211840000002226,0.9066,0.6979
271,M34-SBS,0 days 15:50:00,0 days 15:50:00,0 days 17:30:10,20.435999999999815,37.60224000000285,0.9025,0.6339
77,M14D-SBS,0 days 15:48:00,0 days 15:48:00,0 days 17:31:30,19.46499999999984,35.815600000002675,0.9016,0.6457
171,M22,0 days 15:45:00,0 days 15:45:00,0 days 17:31:40,21.18399999999984,38.978560000002915,0.9055,0.627
56,M14A-SBS,0 days 15:55:00,0 days 15:55:00,0 days 17:32:10,19.12299999999985,35.18632000000015,0.9033,0.652
380,M57,0 days 16:12:00,0 days 16:12:00,0 days 17:32:50,14.266999999999882,26.251280000000897,0.9007,0.7132
208,M86-SBS,0 days 16:55:00,0 days 16:55:00,0 days 17:32:50,8.978999999999914,16.521360000001295,0.9009,0.7829
288,M34A-SBS,0 days 16:32:00,0 days 16:32:00,0 days 17:32:50,11.076999999999924,20.38167999999977,0.9009,0.7553
130,M42,0 days 16:47:00,0 days 16:47:00,0 days 17:33:10,7.943999999999953,14.616960000000624,0.9006,0.7962
221,M79-SBS,0 days 16:14:00,0 days 16:14:00,0 days 17:34:00,16.258000000002454,29.91471999999854,0.9025,0.6888
330,M66,0 days 16:29:00,0 days 16:29:00,0 days 17:34:30,12.79199999999988,23.537280000001758,0.9056,0.7375
151,M55,0 days 15:40:00,0 days 15:40:00,0 days 17:35:30,19.893999999999835,36.60496000000268,0.9008,0.6393
107,M50,0 days 16:15:00,0 days 16:15:00,0 days 17:36:50,15.877999999999872,29.215520000002215,0.9066,0.6979
78,M14D-SBS,0 days 15:54:00,0 days 15:54:00,0 days 17:37:30,19.46499999999984,35.815600000002675,0.9016,0.6457
309,M23-SBS,0 days 16:18:00,0 days 16:18:00,0 days 17:38:10,15.876000000002264,29.21183999999903,0.9001,0.6914
250,M60-SBS,0 days 13:27:00,0 days 13:27:00,0 days 17:38:30,59.120000000008446,108.78079999999247,0.9044,0.1274
209,M86-SBS,0 days 17:01:00,0 days 17:01:00,0 days 17:38:50,8.978999999999914,16.521360000001295,0.9009,0.7829
169,M12,0 days 15:30:00,0 days 15:30:00,0 days 17:39:00,26.64400000000237,49.02496000000043,0.9038,0.5536
331,M66,0 days 16:34:00,0 days 16:34:00,0 days 17:39:30,12.79199999999988,23.537280000001758,0.9056,0.7375
8,M9,0 days 15:04:00,0 days 15:04:00,0 days 17:40:00,31.811999999999742,58.534080000003925,0.9033,0.4852
222,M79-SBS,0 days 16:20:00,0 days 16:20:00,0 days 17:40:00,16.258000000002454,29.91471999999854,0.9025,0.6888
131,M42,0 days 16:55:00,0 days 16:55:00,0 days 17:41:10,7.943999999999953,14.616960000000624,0.9006,0.7962
368,M8,0 days 16:12:00,0 days 16:12:00,0 days 17:41:50,16.744999999999862,30.810800000002146,0.9006,0.6805
358,M21,0 days 15:25:00,0 days 15:25:00,0 days 17:43:20,29.16299999999981,53.65992000000327,0.9067,0.5234
79,M14D-SBS,0 days 16:00:00,0 days 16:00:00,0 days 17:43:30,19.46499999999984,35.815600000002675,0.9016,0.6457
210,M86-SBS,0 days 17:06:00,0 days 17:06:00,0 days 17:43:50,8.978999999999914,16.521360000001295,0.9009,0.7829
57,M14A-SBS,0 days 16:07:00,0 days 16:07:00,0 days 17:44:10,19.12299999999985,35.18632000000015,0.9033,0.652
401,M72,0 days 16:15:00,0 days 16:15:00,0 days 17:44:50,17.482999999999855,32.16872000000244,0.9002,0.6704
289,M34A-SBS,0 days 16:44:00,0 days 16:44:00,0 days 17:44:50,11.076999999999924,20.38167999999977,0.9009,0.7553
310,M23-SBS,0 days 16:25:00,0 days 16:25:00,0 days 17:45:10,15.876000000002264,29.21183999999903,0.9001,0.6914
332,M66,0 days 16:40:00,0 days 16:40:00,0 days 17:45:30,12.79199999999988,23.537280000001758,0.9056,0.7375
223,M79-SBS,0 days 16:26:00,0 days 16:26:00,0 days 17:46:00,16.258000000002454,29.91471999999854,0.9025,0.6888
381,M57,0 days 16:26:00,0 days 16:26:00,0 days 17:46:50,14.266999999999882,26.251280000000897,0.9007,0.7132
272,M34-SBS,0 days 16:07:00,0 days 16:07:00,0 days 17:47:10,20.435999999999815,37.60224000000285,0.9025,0.6339
132,M42,0 days 17:03:00,0 days 17:03:00,0 days 17:49:10,7.943999999999953,14.616960000000624,0.9006,0.7962
80,M14D-SBS,0 days 16:06:00,0 days 16:06:00,0 days 17:49:30,19.46499999999984,35.815600000002675,0.9016,0.6457
187,M86-SBS,0 days 17:12:00,0 days 17:12:00,0 days 17:49:50,8.978999999999914,16.521360000001295,0.9009,0.7829
224,M79-SBS,0 days 16:30:00,0 days 16:30:00,0 days 17:50:00,16.258000000002454,29.91471999999854,0.9025,0.6888
152,M55,0 days 15:55:00,0 days 15:55:00,0 days 17:50:30,19.893999999999835,36.60496000000268,0.9008,0.6393
251,M60-SBS,0 days 13:39:00,0 days 13:39:00,0 days 17:50:30,59.120000000008446,108.78079999999247,0.9044,0.1274
333,M66,0 days 16:45:00,0 days 16:45:00,0 days 17:50:30,12.79199999999988,23.537280000001758,0.9056,0.7375
172,M22,0 days 16:05:00,0 days 16:05:00,0 days 17:51:40,21.18399999999984,38.978560000002915,0.9055,0.627
108,M50,0 days 16:30:00,0 days 16:30:00,0 days 17:51:50,15.877999999999872,29.215520000002215,0.9066,0.6979
9,M9,0 days 15:16:00,0 days 15:16:00,0 days 17:52:00,31.811999999999742,58.534080000003925,0.9033,0.4852
311,M23-SBS,0 days 16:33:00,0 days 16:33:00,0 days 17:53:10,15.876000000002264,29.21183999999903,0.9001,0.6914
137,M20,0 days 15:10:00,0 days 15:10:00,0 days 17:54:00,30.21899999999978,55.60296000000336,0.9067,0.5096
188,M86-SBS,0 days 17:17:00,0 days 17:17:00,0 days 17:54:50,8.978999999999914,16.521360000001295,0.9009,0.7829
290,M34A-SBS,0 days 16:54:00,0 days 16:54:00,0 days 17:54:50,11.076999999999924,20.38167999999977,0.9009,0.7553
81,M14D-SBS,0 days 16:12:00,0 days 16:12:00,0 days 17:55:30,19.46499999999984,35.815600000002675,0.9016,0.6457
225,M79-SBS,0 days 16:36:00,0 days 16:36:00,0 days 17:56:00,16.258000000002454,29.91471999999854,0.9025,0.6888
58,M14A-SBS,0 days 16:19:00,0 days 16:19:00,0 days 17:56:10,19.12299999999985,35.18632000000015,0.9033,0.652
334,M66,0 days 16:51:00,0 days 16:51:00,0 days 17:56:30,12.79199999999988,23.537280000001758,0.9056,0.7375
402,M72,0 days 16:27:00,0 days 16:27:00,0 days 17:56:50,17.482999999999855,32.16872000000244,0.9002,0.6704
115,M42,0 days 17:11:00,0 days 17:11:00,0 days 17:57:10,7.943999999999953,14.616960000001086,0.9006,0.7962
359,M21,0 days 15:40:00,0 days 15:40:00,0 days 17:58:20,29.16299999999981,53.65992000000327,0.9067,0.5234
382,M57,0 days 16:38:00,0 days 16:38:00,0 days 17:58:50,14.266999999999882,26.251280000000897,0.9007,0.7132
312,M23-SBS,0 days 16:40:00,0 days 16:40:00,0 days 18:00:10,15.876000000002264,29.21183999999903,0.9001,0.6914
189,M86-SBS,0 days 17:23:00,0 days 17:23:00,0 days 18:00:50,8.978999999999914,16.521360000001295,0.9009,0.7829
82,M14D-SBS,0 days 16:18:00,0 days 16:18:00,0 days 18:01:30,19.46499999999984,35.815600000002675,0.9016,0.6457
335,M66,0 days 16:56:00,0 days 16:56:00,0 days 18:01:30,12.79199999999988,23.537280000001758,0.9056,0.7375
369,M8,0 days 16:32:00,0 days 16:32:00,0 days 18:01:50,16.744999999999862,30.810800000002146,0.9006,0.6805
226,M79-SBS,0 days 16:42:00,0 days 16:42:00,0 days 18:02:00,16.258000000002454,29.91471999999854,0.9025,0.6888
252,M60-SBS,0 days 13:51:00,0 days 13:51:00,0 days 18:02:30,59.120000000008446,108.78079999999247,0.9044,0.1274
